Id	Text	Info_Label	Risk_Level	Risk_Label_Reason	Original_Split
1241289555225034755	Coronavirus update: US cases top 10K as testing ramps up; Italian deaths vault above China's HTTPURL via @USER	INFORMATIVE	High	death/fatality	original_train
1241706351836921856	Let’s get through this pandemic with as little of Trump as possible Trump did all he could to play down the threat, telling the public that the coronavirus carried a “very, very low risk” for most Americans. U.S. cases now soared to more than 16,000, with 190 deaths.	INFORMATIVE	High	death/fatality	original_train
1251496726877388801	Another #IransAngels died . because of criminal egime misleading people and hold off the information from people 2.5 months prior to be revealed caused deaths toll passing 30,700 by yesterday, #coronavirus	INFORMATIVE	High	death/fatality	original_train
1241051720932827138	Ministry of Health confirms 3 news cases of novel coronavirus in the capital. Total is now 19. Visit HTTPURL for the latest coverage of the #CoronavirusPandemic and cases of COVID-19 in and around the Ottawa area. #ottnews #otthealth HTTPURL	INFORMATIVE	High	public/high-risk facility affected	original_train
1245512960623116290	State Rep. Isaac Robinson, who died this week at 44, tweeted recently about the death of a Detroit ballroom dancer. Robinson himself was a ballroom dancer. Both may have died from coronavirus, said family and friends. HTTPURL	INFORMATIVE	High	death/fatality	original_train
1250577577720324102	11 prisoners &amp; 2 staff have died. To slow the spread of COVID behind bars, @USER and others are calling for the release of people from prisons &amp; jails. “Lives can be saved, but only if we act now to protect people who are most vulnerable,” ACLU says.	INFORMATIVE	High	death/fatality	original_train
1240799174653669376	"@USER @USER Even w/social distancing, ""Allah"" is taking out Iranians at the second highest rate of death! Coronavirus cases Place Cases Deaths Recov'd Rate China 80928 3245 70420 .040 Italy 41035 3405 4440 .082 Iran 18407 1284 5979 .069 Data from: NHS"	INFORMATIVE	High	death/fatality	original_train
1241360054214950913	Is it just me, or is this sinister?! There were 400 cases reported in the Republic over the last 48 hours whilst over the same period only 20 cases in the North!!! #Covid_19 #CoronaCrisisuk HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_train
1241042733713649664	Manitoba COVID-19 update: Cases remain at 17 (no new cases this morning) 3,354 tests completed State of emergency allows province to take action if you’re violating social distancing strategies. Retail businesses will remain open (shoppers must stay 2m apart)	INFORMATIVE	Low	negative/no confirmed/suspected case	original_train
1235666143387533313	Gonna bookmark this not as an indicator of how much I might dislike Trump, but at a time when 11 deaths in the U.S. have occurred. Check back 6 months to a year from now and I believe COVID-19 will surpass 13,000 deaths in the U.S. and then some.	INFORMATIVE	High	death/fatality	original_train
1241723259189510144	'The worst is yet to come': Spanish PM tells nation to prepare for 'hard days ahead' as Madrid exhibition centre is transformed into giant hospital - while coronavirus death toll hits 1,725 with 28,572 cases. HTTPURL	INFORMATIVE	High	death/fatality	original_train
1247242921021263872	@USER me being from South YORKSHIRE myself originally im supporting and following #StayHome and #StayHomeSaveLives and all the #NHSFAMILY #FrontLineHeroes during #Covid_19 pandemic that has now claimed over 500 lives mainly in London including 6 bus drivers HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_train
1250195195993481216	@USER @USER @USER Indiana has a population of 6.7 million. Maryland 6 mil. Ohio, 11 m. Colorado 5.8 m. Texas, 29 m. And each one of them individually have over 300 deaths. None of those states are even in the top 10 of US COVID deaths. Tell me again what total population has to do with anything?	INFORMATIVE	High	death/fatality	original_train
1241236242571898880	Breaking: Three people who visited the Desert AIDS Project's coronavirus clinic have tested positive for the virus, the health center said on Friday night. HTTPURL	INFORMATIVE	High	public/high-risk facility affected	original_train
1247602024105029632	#SouthSudan confirms second case of Coronovirus infection: A 53 year old female working with UNMISS, it's second UN worker to be confirmed with Covid-19. SouthSudan govt had warned UN to cooperate after leaked UN staff report accused UNMISS of not observing Coronovirus measures. HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_train
1245260293891969024	"This is called humanity 🙏🙏90 year old Woman dies from #COVIDー19 in Belgium after refusing a ventilator and telling doctors to ""Save it for younger patients. “I already had a good life #StayHomeStaySafe #coronavirusindia HTTPURL"	INFORMATIVE	High	death/fatality	original_train
1241479852017893377	Italy continues to suffer heartbreaking, devastating consequences from epidemic spread of #coronavirus. 793 new deaths in single day. Crude case fatality rate now 9%, total cases increased from 47,021 to 53,578 and total death toll stands at 4,825	INFORMATIVE	High	death/fatality	original_train
1245936018018021377	@USER @USER Other causes of death are see till higher than covid. Car wrecks, drug overdoses, medical misadventures, and on and on, but those are just the cost of living. 15 people die in the ENTIRE state of Texas and businesses must go bankrupt, people fired or laid off, hours cut back. BS!	INFORMATIVE	High	death/fatality	original_train
1251225978967224325	How are people still having gatherings/parties during this crisis😭😭 I have literally been back at work 2 days and witnessed 4 COVID deaths on ICU. No one will understand until this is their mum/dad/brother/sister or relative😢😢😢😢😢	INFORMATIVE	High	death/fatality	original_train
1241605519900639232	7 times US Women's Champion, Irina Krush, has been rather poorly with Covid-19, but is now thankfully recovering at home. HTTPURL	INFORMATIVE	Low	recovery/discharge	original_train
1244866203128078338	#Coronavirus update from the Maldives: another Maldivian national who arrived from the UK has been tested positive for #Covid19. There has been 18 positive #covid19 cases in the Maldives, out of which 13 have recovered. HTTPURL HTTPURL	INFORMATIVE	Low	recovery/discharge	original_train
1242689769236238342	Am shook, #Japan next door to China but has only registered less than 50 deaths even with its numerous senior citizens, maybe we should learn what they are doing right... #covid	INFORMATIVE	High	death/fatality	original_train
1241464470582579200	Good Afternoon, I am pleased to announce that there are no new reported cases of Coronavirus today or yesterday in the Township Of Verona. Be Safe, Matthew Cavallo Township Manager @ Township of Verona, NJ -… HTTPURL	INFORMATIVE	High	new/first regional case or death	original_train
1241196551340306433	Two members of Congress, Reps. Ben McAdams of Utah and Mario Diaz-Balart of Florida, have tested positive for #Covid_19	INFORMATIVE	Medium	informative but not High/Low	original_train
1247575339821420544	An Update from the Kankakee County Health Department: As of April 7, 2020, Kankakee County has 108 confirmed cases of COVID-19. Kankakee County has six COVID-19 related deaths and nine recoveries. *Data is provisional as of 9:00 AM on 04/07/2020 and subject to change. HTTPURL	INFORMATIVE	Low	recovery/discharge	original_train
1241380169534844933	"The first confirmed #coronavirus case in the Atlanta Police Dept. is an officer who worked downtown at HQ. ""On Friday, given this development, we made cleaning of the area where the officer worked a priority. The officer has not been to work since March 11"" - APD @USER"	INFORMATIVE	High	new/first regional case or death	original_train
1245736517097664512	A Chicago police officer died from coronavirus, becoming the first member of the 13,000-strong department to succumb to the illness. At least 62 cops and two civilian police employees have tested positive for coronavirus in Chicago. HTTPURL	INFORMATIVE	High	death/fatality	original_train
1246382321340534784	BMC denies reports that some of its employees at Shatabdi Hospital, Kandivali have been infected with #COVID19. All the employees have tested negative and are on duty: Brihanmumbai Municipal Corporation. (ANI) #Coronavirus	INFORMATIVE	Low	negative/no confirmed/suspected case	original_train
1245717478304550914	Bucky Pizzarelli, who after many years as a respected but relatively anonymous session guitarist became a mainstay of the New York jazz scene in the 1970s, died of the coronavirus on Wednesday. He was 94. HTTPURL	INFORMATIVE	High	death/fatality	original_train
1241641978174902274	@USER @USER @USER @USER That's extremely risky tbh. In India, there've been 341 cases of Covid 19 so far with 6 fatalities. Just about 10 days ago no one seemed to be taking this seriously.Thankfully our Government has declared a 14 hour nationwide curfew today. No matter where u r u should stay at home	INFORMATIVE	High	death/fatality	original_train
1245998257244962816	19 Coronavirus patients have recovered in total in Nigeria. 11 Coronavirus patients were released from the Yaba isolation center, after the stipulated time length they are to be kept after recovery.	INFORMATIVE	Low	recovery/discharge	original_train
1241804914067734530	586 people tested positive for #COVID19 in Belgium in the past 24 hours - 70 in Brussels. That's 3401 cases in total. Sadly 8 people died in the last 24 hours of COVID19, that's 75 in total. May they rest in peace. HTTPURL	INFORMATIVE	High	death/fatality	original_train
1245736957289824258	It’s owners also own two facilities in Kansas, one where the first person to die of Covid-19 in Kansas lived, the other currently experiencing an outbreak of #covid19. #kakenews #coronavirus	INFORMATIVE	Medium	informative but not High/Low	original_train
1242813984161447936	In the United Kingdom, prince Charles tested positive for #COVID19. 423 people have died while 8,167 confirmed cases have been detected in the UK. The govt imposed a full lockdown March 24 after Britons defied social distancing advice #COVID19 HTTPURL	INFORMATIVE	High	death/fatality	original_train
1246744638288850944	@USER India had 1,834 confirmed cases as of April 1. That compares with 137 till March 17. Samples tested for the novel coronavirus in India, nearly quadrupled during the period. According to the Indian Council of Medical Research, by March 31, India had tested 47,951 samples.	INFORMATIVE	Medium	informative but not High/Low	original_train
1241422703841640448	Today’s heartbreaking Covid19 stats from Italy; 793 people died, the worst day yet. 6,557 more cases Total cases now 53,578. So far, 4,825 have died, more than 10% of (Friday) case total.	INFORMATIVE	High	death/fatality	original_train
1236153914732527616	#Syria | At least 10 #Iran's IRGC who came from Iran reportedly infected with coronavirus in joint Russia-Syria-Iran military HQ and sent to a #Damascus hospital, 2 have died.-Locals	INFORMATIVE	High	death/fatality	original_train
1245798935928524801	‘A beautiful soul, accepting, peaceful, calm’ PORTRAITS FROM THE PANDEMIC Gloria Jane Merculief, Deg Hit’an Athabaskan, was the first Alaska Native to die from complications related to COVID-19. She was 63. HTTPURL via @USER	INFORMATIVE	Medium	informative but not High/Low	original_train
1241052836831670273	#BREAKING Washington, DC reports its first #coronavirus related death, a 59-year-old man. Virginia has reported 2 deaths. Maryland has reported 1 death. Latest counts show 334 confirmed cases in the #DMV (almost 6 times the number of cases one week ago) HTTPURL	INFORMATIVE	High	death/fatality	original_train
1243104491001524224	So IT consultant Daren Bland fell ill after skiing in Austria, Jan 15-19. He passed on infection to family in Maresfield, East Sussex, then many local kids fell sick before Feb half-term. First official case of Covid-19 in East Sussex: March 13. That's a lot of missing data...	INFORMATIVE	High	new/first regional case or death	original_train
1236131832590217216	.⁦@USER UPDATE: Flu Deaths Now Total 20,000, Including 136 Children. US EPI UPDATE Coronavirus In its March 5 update the US CDC confirmed 99 cases and 10 deaths across 13 states (data current through 4pm on March 4th) plus 49 on Princess Ship. HTTPURL	INFORMATIVE	High	death/fatality	original_train
1240821340996763660	The ad-hoc and slipshod response from the Trump Administration is forcing governors to take increasingly desperate measures to contain the COVID19 Pandemic which today resulted in 5,040 new US cases and more than 26,700 global cases.	INFORMATIVE	High	new/first regional case or death	original_train
1241063729841790984	Hastings Prince Edward Public Health has announced a second case of the novel coronavirus in its catchment area. Yesterday's first case was contracted by a man in his 80s with who had travelled to the Bahamas. HTTPURL	INFORMATIVE	High	new/first regional case or death	original_train
1241611917052936194	JUST IN: Department of Foreign Affairs confirms that two Filipinos: one in Brunei and one in India, have been tested positive for COVID-19. | @USER #CSGUpdates	INFORMATIVE	Medium	informative but not High/Low	original_train
1236130736131969026	Two coronavirus deaths in Florida according to Dept. of Health: -a previously announced patient in Santa Rosa County has died, following an international trip. -a new individual in their 70s that tested presumptive positive in Lee County has died, following an international trip.	INFORMATIVE	High	death/fatality	original_train
1241351042513743872	Working at 6am today.Finished my shift&amp;thought I'd go co-op so I can make tuna baguettes for lunch.There are 0 coronavirus patients in Bournemouth/Poole hospital but this is what I saw. You baguette thieving shithouse rats have robbed a fat worker of his favourite part of the day HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_train
1241249994537140224	As March 21 10:00 a.m. the number of infected persons has reached 160, +24 w/h the last 24 hours, Infectious Disease Epidemiology Department of National Center of Disease Control &amp; Prevention #infocom #Armenia #COVID19 @USER	INFORMATIVE	Low	prevention/advisory only	original_train
1250751435719016449	"The Maryborough Centre, part of St Fintans Healthcare campus in Portloais, where eight residents died of #Covid_19 over the weekend. Local representatives have called it an ""absolute tragedy"". #coronavirusireland HTTPURL"	INFORMATIVE	High	death/fatality	original_train
1236701645117042688	Marc Mezard, a renowned French physicist and the current president of the Ecole Normale Superieure (ENS, my former school in France), has been diagnosed with Covid-19. Wishing him the best, and hopefully a prompt recovery. HTTPURL	INFORMATIVE	Low	recovery/discharge	original_train
1247650108549849097	After reports of protective gear shortages, three @USER health staff have died of #COVID19 – in Detroit, Ann Arbor and Indianapolis, @USER reports. 776 have tested positive. HTTPURL	INFORMATIVE	High	death/fatality	original_train
1241239043720933376	Shit this is getting scary there's 3 cases of people who's dead bc of covid 19 in my country and the cases is increases day by day bc some people wont stay at home they took this opportunity to go out wtf and I just saw an army forces vehicles too in my city and out of border	INFORMATIVE	High	death/fatality	original_train
1241261952325697536	U.S. Coronavirus Cases Top 18,000 As States Push Trump To Act | The 11th... HTTPURL via @USER #Coronavirus #COVID19 #COVID-19 #COVID19US #CoronavirusUSA #VoteBlueToSaveAmerica #DonTheCon	INFORMATIVE	Medium	informative but not High/Low	original_train
1245612347630047232	#Israel’s Health Minister and his wife have tested positive for #Covid_19. Many senior officials will now need to enter self-quarantine. Head of Mosad also reported as positive Corona Test. HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_train
1241041806302875649	So there are 10 Covid 19 cases in my city,in CT,commuter town outside Manhattan. Several deaths in neighbor cities. No one I know so far. People are being good. Supermarkets are opening early (6 to 8 am)for senior citizens only which is nice. Otherwise all is calm and orderly.	INFORMATIVE	High	death/fatality	original_train
1241449858097176576	China 2018: Wow! Look at our amazing virus bank in Wuhan! World 2020: #COVID19 death toll (as of today)= 13,000	INFORMATIVE	High	death/fatality	original_train
1241493796715708417	NEW: 🦠 43 cases in NE Florida (⬆️ 7 from this AM) 🦠 an 11-y/o in Duval tested positive 🦠 statewide, coronavirus cases are ⬆️ 36% from last night 🦠 In Duval, 360 tests recorded w/ 25 positive cases, 294 negative &amp; 41 pending 🦠 25 total cases in Duval HTTPURL	INFORMATIVE	High	new/first regional case or death	original_train
1244482051614502913	Alaska cases rose from 85 to 103 in 1 day. 2days ago 1 death Rest In Peace Gloria Jane ...HTTPURL › alaska-news › 2020/03/29 › 2 days ago Gloria Jane Merculief died less than a week after falling ill from COVID-19 Her family is asking people to stay home to stop COVID-19	INFORMATIVE	High	death/fatality	original_train
1245882133568278528	Bruh, Michigan got over 10K cases of COVID-19. Americans need to stay they ass home	INFORMATIVE	Medium	informative but not High/Low	original_train
1246865559494578178	Dozens of people flock to Franklin County's Haspin Acres causing traffic jam. Laurel has a population of 499 people. The People that showed up doubled the size of the town. This area has a population of 23000 and over 220 confirmed positive Covid19. HTTPURL	INFORMATIVE	High	surge/spike/rapid growth	original_train
1236095678670987265	#BREAKING: A doctor in Toorak has become Victoria’s eleventh person to test positive for coronavirus. #9News HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_train
1237988454916444160	Chinese #astronomer Han Tianqi, 98, and his wife, 85, both #COVID19 patients, have recovered &amp; will be discharged from hospital. Han is the oldest patient, #Zhejiang medical staff have treated in #Wuhan. His family sought help for recovered patients' #plasma to save Han HTTPURL	INFORMATIVE	Low	recovery/discharge	original_train
1244598068646903809	Newfoundland and Labrador has experienced its first death due to COVID-19, CBC News has learned. The patient — a retired man in the province's Eastern Health region — died about 3 days after being hospitalized. More details are expected this afternoon. HTTPURL	INFORMATIVE	High	death/fatality	original_train
1251257113260830727	"Bano Carlos, a retired #Disney reservations call center employee, died from the coronavirus. She loved crafts &amp; celebrating Xmas. Her husband, known as ""Pirate Bob"" while working at Magic Kingdom, is sick too. My story: HTTPURL @USER #WaltDisneyWorld HTTPURL"	INFORMATIVE	High	death/fatality	original_train
1241855245392719874	Moroccan coronavirus cases jump to 115 - MoH HTTPURL #KUNA (H.T)	INFORMATIVE	High	increase/new count >=100 (115)	original_train
1236267334286872583	@USER @USER Well, Florida reports 2 deaths this morning. If, God forbid, this #coronavirus spreads across the South, we could see many MAGAts start questioning his lies. The ramifications of this outbreak is having &amp; going to have a major negative effect on the economy through election day.	INFORMATIVE	High	death/fatality	original_train
1241427070237814785	Update on #COVID19 cases in Maine: there are 70 confirmed #coronavirus cases, which represents an increase of 14 cases since Friday. Of these, there is a first case in Sagadahoc County, as well.	INFORMATIVE	High	new/first regional case or death	original_train
1236100102319730688	6 in IL now. No panic, just awareness. #chicago #COVID19 Class canceled at CPS school after employee tests positive for COVID-19; Illinois’ 6th confirmed case HTTPURL	INFORMATIVE	High	public/high-risk facility affected	original_train
1247756869982015490	@USER @USER @USER @USER For that matter, the 12,000 deaths number that keeps getting trotted out re Obama's response to H1N1 is an estimate for a 12 month period. And we surpassed it with confirmed deaths from Covid-19 today.	INFORMATIVE	High	death/fatality	original_train
1241501527409414145	Manitoba Health announces one more probable case of #COVID19. Case 19 is a woman in her 30s who lives in Winnipeg who recently travelled. #Coronavirus	INFORMATIVE	Medium	informative but not High/Low	original_train
1236125684839276544	"ICYMI: ""Canada’s coronavirus cases rise to 51 with new cases in Ontario, BC and Quebec"" - @USER HTTPURL #COVID19 #CoronaVirusCanada #CoronavirusOutbreak #Canada #BritishColumbia #Ontario #Québec"	INFORMATIVE	High	new/first regional case or death	original_train
1235874159458205698	"Three relatives of the suspect of carrying coronavirus in Sucre are in quarantine Meanwhile, the patient evolved favorably and no longer presents the symptoms. ""He is stable, he is much better, he no longer has the symptoms or signs,""HTTPURL"	INFORMATIVE	Medium	informative but not High/Low	original_train
1247529803000852481	NYPD has about 38,000 officers. That's about 7500 out sick. By comparison, DOD has about 2.8 million employees (including 1.3 million active duty military). If 20% of DOD was out sick, that's 560,000 people (260,000 military). Thus far, DOD has had 6 #COVID19 deaths.	INFORMATIVE	High	death/fatality	original_train
1245851166870831104	Check out this article from Tennessean: Coronavirus news in Tennessee: Tennessee COVID-19 cases rise to 2,845 HTTPURL - Join the conversation on @USER	INFORMATIVE	High	increase/new count >=100 (2845)	original_train
1244424304487530496	🇺🇸#USA More than 1,000 people have now died from the coronavirus in New York state, 2/3 in New York City. #COVID19 #Coronavirus	INFORMATIVE	High	death/fatality	original_train
1241032704755466240	@USER Trump's lying his ass off. He's not stemming the spread of the virus by shutting borders. He ignored the spread once we had cases in the US because he didn't test. Today in NY alone: 7,152 cases of covid19; 2,950 new positive cases. 4,408 cases in NYC. 18% hospitalized	INFORMATIVE	High	new/first regional case or death	original_train
1250789041924116482	An Taoiseach, @USER at Dáil Éireann: “ I want to take this particular opportunity to express my condolences, and those of the house, to the families and friends of the 444 people who have died as a consequence of coronavirus in Ireland to date. #COVID19ireland	INFORMATIVE	High	death/fatality	original_train
1236091232004255746	Michael Paul, Public Health Administrator for Columbia County confirmed with The Chronicle today, March 6, that there are no cases of novel coronavirus, or COVID-19, in Columbia County. HTTPURL	INFORMATIVE	Low	negative/no confirmed/suspected case	original_train
1243005936115032068	#Channel_06 US military confirms 1st Covid-19 case INSIDE Pentagon after Marine tests positive The Marine is believed to have contracted the deadly illness sweeping through all 50 American states from his spouse HTTPURL	INFORMATIVE	High	new/first regional case or death	original_train
1240941244496437249	More info on region's 2nd COVID-19 case, Cornwall tax deferral on the table and fewer Cornwall Transit buses. More in your Newswatch COVID-19 Digest: Friday, March 20, 2020 #CornwallON HTTPURL HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_train
1235844286844829702	@USER @USER 115 people in the UK now have coronavirus and one person who already had health problems has died from it. The panic being spread by our media is not proportionate in any way. Meanwhile, no #RussiaReport no result of #Arcuri investigation or #VoteLeave fraud investigation.	INFORMATIVE	High	death/fatality	original_train
1241381493466939393	.⁦@USER Laura Curran reports 754 #Covid_19 cases since March 5 and 7 deaths. Three new deaths, two in Hempstead and a North Hempstead woman. HTTPURL	INFORMATIVE	High	death/fatality	original_train
1250042707088728064	"Trump claimed yesterday that Obama's response to H1N1 flu was a failure because ""17,000 people died."" (In reality less than 13,000 died) So what does Trump consider nearly 25,000 Americans dying in 4 weeks from Covid-19 on his watch?! #DictatorTrump"	INFORMATIVE	High	death/fatality	original_train
1241481973123526656	Aurora Police Supervisory Staff Member Tests Positive for COVID-19 After Feeling Ill on March 17, 2020: The Aurora police Department has identified its first confirmed case of COVID-19 involving one of its employees. A member of the police department’s… HTTPURL	INFORMATIVE	High	new/first regional case or death	original_train
1247015700478046208	Three additional cases of COVID-19 reported in the Hunter New England Health district. Total now 248 - 11 of those are in hospital, 5 in ICU. 88 people have recovered so far.	INFORMATIVE	Low	recovery/discharge	original_train
1236137880583618560	Out of the blue tonight, it is announced that there is a 1st #Coronavirus death in LEE COUNTY, FLORIDA. This is the first mention of ANY illness in Lee County. The cover-up is real: protect Trump, protect tourism, prevent people from knowing the truth. Thanks @USER	INFORMATIVE	High	death/fatality	original_train
1239575062879010816	South Korea has proven that #COVID19 can be controlled, pushing their epidemic down from a high of 909 new cases/day (Feb 29) to just 74 cases yesterday (Korea time). How did they get such dramatic results? Testing, testing, testing.	INFORMATIVE	Low	cases/deaths decreasing	original_train
1238385025512550400	It was a matter of when &amp; not if. Now, will our healthcare system hold? Shall we see a domino effect from today? Do we have enough testing kits? God help us. God heal us. First Coronavirus Case in Kenya Confirmed - Mutahi Kagwe HTTPURL	INFORMATIVE	High	new/first regional case or death	original_train
1246309254354665473	Inna lilahi wa inna ilayhi rajioon. 13-year-old Ismail Mohamed Abdulwahab is buried without his family present, This boy died alone in hospital after testing positive for the coronavirus. (1/2) #StayHomeSaveLives #COVID19 HTTPURL	INFORMATIVE	High	death/fatality	original_train
1241786320327856134	Although he has tested positive for coronavirus, Rand Paul is, at present, asymptomatic. Reminding us again of the criminal stupidity of Trump officials who suggested 568 people on Grand Princess who were asymptomatic after 14 days go home without being tested.	INFORMATIVE	Medium	informative but not High/Low	original_train
1247025559558815749	Governor @USER of Oyo state has disclosed that he has recovered from the coronavirus infection. Makinde in a tweet on Sunday, April 5, said he tested negative for COVID-19 a second time. HTTPURL	INFORMATIVE	Low	negative/no confirmed/suspected case	original_train
1242025634487926785	2 more people who were being treated for COVID-19 in the Maldives has now tested Double Negative (cured). This brings the amount of cured patients of COVID-19 in the Maldives to 5.	INFORMATIVE	Medium	informative but not High/Low	original_train
1245883133561417728	My uncle just died because of Covid-19. WALA MI NAG EXPECT. :( Rest in Peace Uncle.	INFORMATIVE	High	death/fatality	original_train
1241126754082750465	LATEST FLORIDA COVID-19 NUMBERS (as of 6 PM): Total: 563 (510 residents; 53 non residents) - Miami-Dade: 123 - Broward: 128 - Palm Beach: 42	INFORMATIVE	Medium	informative but not High/Low	original_train
1236115739255246855	In the wake of the SFDPH announcement a 90yo man and woman in her 40s currently infected with #covid19 and being treated at 2 separate SF hospitals, the Warriors announce they’ve hired cleaning staff who will wipe down surfaces w/ disinfectant spray. Info: HTTPURL HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_train
1247499877317132290	@USER @USER Yet another gathering was organised in Pakistan near Lahore at Raiwind, for 250,000 people. When they returned the virus travelled with them, including two cases in the Gaza strip. During testing around 40 members of the jamat were found to be COVID infected.	INFORMATIVE	Medium	informative but not High/Low	original_train
1237057571522895873	100-year-old Chinese man the world's oldest coronavirus survivor: The man was one of 80 patients discharged from the hospital Saturday after recovering from the coronavirus. ; HTTPURL JPost HTTPURL	INFORMATIVE	Low	recovery/discharge	original_train
1246742642874028033	Ghana and Nigeria really slugging this Coronavirus table, both now have confirmed 214 cases each with 5 deaths in Ghana to 4 in Nigeria, but Ghana have discharged 31 to 25 for Nigeria.	INFORMATIVE	Low	recovery/discharge	original_train
1241082105897107456	Last time I checked there were 1,000 confirmed #coronavirus cases in California and 7,000 in New York. If this doesn't scream disaster for the Golden State, I don't know what does.	INFORMATIVE	High	new/first regional case or death	original_train
1246033035662970886	#KENYA #police have stormed the Coast General Hospital to arrest #Kilifi Deputy Governor Gideon Saburi for breaching #Covid_19 #quarantine order. He tested positive on 22 March weeks after arriving from #Germany via #Amsterdam and failing to go into self quarantine HTTPURL	INFORMATIVE	High	public/high-risk facility affected	original_train
1251638660681908235	49 new cases of Covid19 has just been reported by NCDC. Lagos, Abuja and Kano has the highest numbers with 23, 12 and 10 numbers of cases respectively. At this rate, all we can do is to prepare for the worst while still praying for the best. May Allah bring an end to this	INFORMATIVE	High	new/first regional case or death	original_train
1245871723519463425	(CNN)President Donald Trump's White House appears powerless to halt an increasingly tragic trajectory in the coronavirus pandemic as the death toll climbed by nearly 1,000 on a single, dark day. HTTPURL	INFORMATIVE	High	death/fatality	original_train
1241263207794212864	"China:""We haven't had any COVID-19 cases for 3 days already"" USA&amp;EU:""Don't believe these commies,they never tell the truth.There are Ks of new cases"" Rus&amp;Cn:quote the numbers given by US&amp;UK authorities US&amp;EU:""Its propaganda!!!"""	INFORMATIVE	High	new/first regional case or death	original_train
1241589445192814592	#Coronavirus related deaths in the United States dropped for the second day in a row. That’s great news, but NY State has almost half of all the cases countrywide. Over 8k cases in NYC. We are at the epicenter of this. Every preventive measure taken matters. #CoronavirusNewYork	INFORMATIVE	Low	cases/deaths decreasing	original_train
1241056272197111808	I did not hear about a single new #COVID19 positive case from Karnataka today. That's really good news for one day. Let's take one day at a time, without panicking and alarming others unnecessarily.	INFORMATIVE	High	new/first regional case or death	original_train
1237970942388768769	@USER no it's not ridiculous, In France the Basket Ball games are suspended, we have more than 2,300 positives cases and allready 59 People's died, the covid 19 virus is really dangerous	INFORMATIVE	High	death/fatality	original_train
1251201518893744131	Midlands officials hold digital briefing on BAME coronavirus deaths. The first ten doctors to die in the UK were all from BME backgrounds. HTTPURL HTTPURL	INFORMATIVE	High	death/fatality	original_train
1241185804820480001	@USER Speaking of Intelligence community. .. Interesting also 1st recorded death from Coronavirus in US was at Evergreen Health in Washington... Just up the road from Ft Belvoir HTTPURL	INFORMATIVE	High	death/fatality	original_train
1240850948278202368	"Veneto Gov. Luca Zaia: ""We tested everyone, even if the 'experts' told us this was a mistake: 3,000 tests. We found 66 positives, who we isolated for 14 days, and after that 6 of them were still positive. And that is how we ended it."" HTTPURL #coronavirus"	INFORMATIVE	Medium	informative but not High/Low	original_train
1238305073001721857	After the 16th day of their Quarantine,112 Wuhan evacuees including 36 foreigners have been tested negative in #CoronaVirus test at @USER Quarantine Facility, Chhawla. They will start leaving today Nityanand Rai, MOS Home &amp; SS Deswal DG ITBP will meet the group	INFORMATIVE	Low	negative/no confirmed/suspected case	original_train
1236109057200721920	Update: Attendees of Biogen’s management meeting in Boston last week are being told to quarantine themselves and avoid social contacts after 3 attendees infected. $BIIB #coronavirus #COVIDー19 HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_train
1251276048043520000	I talked to leading Canadian medical expert Dr. Susan Bartlett about why nursing homes have been ravaged by Covid-19 in Canada, even with its vaunted healthcare system. Her mother, 94, was a resident at the Quebec nursing home where 31 people died. HTTPURL	INFORMATIVE	High	death/fatality	original_train
1236402616449581057	West Virginia Coronavirus update per DHHR: 5 residents have been tested for COVID-19. 2 were negative, 3 are still pending. The state now has the ability to test at the DHHR’s Bureau for Public Health’s lab. Previously, tests were submitted to the CDC.	INFORMATIVE	Medium	informative but not High/Low	original_train
1241107472204607489	Riverbend, Quarry Park and area peeps: apparently an employee at the Riverbend McDonald's tested positive for COVID-19. Not sure if you have been there recently. HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_train
1247226231185006592	Global Coronavirus Update. April 6, 2020, 2:10 PM (ET). US cases surge to 356,007 and 10,467 deaths. Italy's and Spain's cases increase and well as deaths. UK cases surge to 51,608 and 5,373 deaths. HTTPURL	INFORMATIVE	High	death/fatality	original_train
1247470656234622977	#FunFact: South Africa currently has a negative death rate due to #Covid_19. So far, 12 people have died of #Corona, however, 235 people haven't been murdered since the lockdown, comparing the stats from last year for the same period. So 223 are still alive due to Corona.	INFORMATIVE	High	death/fatality	original_train
1241076141252923393	JUST IN: The York County Coroner’s office tells me for the past two weeks it’s been testing some corpses for COVID-19. It’s being done to ensure data is accurate. None however have tested positive. @USER	INFORMATIVE	Medium	informative but not High/Low	original_train
1247304145457033224	I have a friend grieving the deaths of three people close to him from coronavirus, fearing for the health of someone else he loves, and navigating an extremely stressful work situation. In your charity, please offer an Ave for him this overwhelming evening. ❤️	INFORMATIVE	High	death/fatality	original_train
1245782431019360258	And how COVID cases are officially over a million. And US is about 25% of them and growing. HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_train
